EQPT_REAL_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
1ACP01-PDC,282,2,[F0282]UP O3-1 In S.S  Off     Alarm
1ACP01-PDC,283,2,[F0283]ELE CV  In S.S  On      Alarm
1ACP01-PDC,284,2,[F0284]UP P_SWRIn S.S  Off     Alarm
1ACP01-PDC,285,2,[F0285]UP P_SWROut S.S Off     Alarm
1ACP01-PDC,286,2,[F0286]ELE CV  Mid S.S On      Alarm
1ACP01-PDC,287,2,[F0287]ELE CV  Out S.S On      Alarm
1ACP01-PDC,288,2,[F0288]ELE CV  Out S.S Off     Alarm
1ACP01-PDC,289,2,[F0289]ELE CV  Mid S.S Off     Alarm
1ACP01-PDC,290,2,[F0290]PRE_SWR In S.S  On      Alarm
1ACP01-PDC,291,2,[F0291]PRE_SWR Out S.S On      Alarm
1ACP01-PDC,292,2,[F0292]ELE CV  In S.S  Off     Alarm
1ACP01-PDC,293,2,[F0293]O3-1    In S.S  On      Alarm
1ACP01-PDC,294,2,[F0294]PRE_SWR In S.S  Off     Alarm
1ACP01-PDC,295,2,[F0295]O3-1    Out S.S On      Alarm
1ACP01-PDC,296,2,[F0296]SWR1    In S.S  On      Alarm
1ACP01-PDC,297,2,[F0297]PRE_SWR Out S.S Off     Alarm
1ACP01-PDC,298,2,[F0298]O3-1    In S.S  Off     Alarm
1ACP01-PDC,299,2,[F0299]SWR1    Mid S.S On      Alarm
1ACP01-PDC,300,2,[F0300]O3-1    Out S.S Off     Alarm
1ACP01-PDC,301,2,[F0301]SWR1    Out S.S On      Alarm
1ACP01-PDC,302,2,[F0302]SWR1    In S.S  Off     Alarm
1ACP01-PDC,303,2,[F0303]HF      In S.S  On      Alarm
1ACP01-PDC,304,2,[F0304]SWR1    Mid S.S Off     Alarm
1ACP01-PDC,305,2,[F0305]HF      Mid1 S.SOn      Alarm
1ACP01-PDC,306,2,[F0306]SWR1    Out S.S Off     Alarm
1ACP01-PDC,307,2,[F0307]HF      In S.S  Off     Alarm
1ACP01-PDC,308,2,[F0308]HF      Mid2 S.SOn      Alarm
1ACP01-PDC,309,2,[F0309]HF      Out S.S On      Alarm
1ACP01-PDC,310,2,[F0310]SWR2    In S.S  On      Alarm
1ACP01-PDC,311,2,[F0311]HF      Mid1 S.SOff     Alarm
1ACP01-PDC,312,2,[F0312]SWR2    Mid S.S On      Alarm
1ACP01-PDC,313,2,[F0313]HF      Mid2 S.SOff     Alarm
1ACP01-PDC,314,2,[F0314]HF      Out S.S Off     Alarm
1ACP01-PDC,315,2,[F0315]SWR2    Out S.S On      Alarm
1ACP01-PDC,316,2,[F0316]SWR2    In S.S  Off     Alarm
1ACP01-PDC,317,2,[F0317]O3-2    In S.S  On      Alarm
1ACP01-PDC,318,2,[F0318]SWR2    Mid S.S Off     Alarm
1ACP01-PDC,319,2,[F0319]O3-2    Out S.S On      Alarm
1ACP01-PDC,320,2,[F0320]SWR3    In S.S  On      Alarm
1ACP01-PDC,321,2,[F0321]SWR2    Out S.S Off     Alarm
1ACP01-PDC,322,2,[F0322]O3-2    In S.S  Off     Alarm
1ACP01-PDC,323,2,[F0323]SWR3    Out S.S On      Alarm
1ACP01-PDC,324,2,[F0324]SWR4    In S.S  On      Alarm
1ACP01-PDC,325,2,[F0325]O3-2    Out S.S Off     Alarm
1ACP01-PDC,326,2,[F0326]SWR3    In S.S  Off     Alarm
1ACP01-PDC,327,2,[F0327]SWR4    Out S.S On      Alarm
1ACP01-PDC,328,2,[F0328]AK      In S.S  On      Alarm
1ACP01-PDC,329,2,[F0329]SWR3    Out S.S Off     Alarm
1ACP01-PDC,330,2,[F0330]SWR4    In S.S  Off     Alarm
1ACP01-PDC,331,2,[F0331]AK      Out S.S On      Alarm
1ACP01-PDC,332,2,[F0332]OUT CV  In S.S  On      Alarm
1ACP01-PDC,333,2,[F0333]SWR4    Out S.S Off     Alarm
1ACP01-PDC,334,2,[F0334]AK      In S.S  Off     Alarm
1ACP01-PDC,335,2,[F0335]AK      Out S.S Off     Alarm
1ACP01-PDC,336,2,[F0336]OUT CV  Mid S.S On      Alarm
1ACP01-PDC,337,2,[F0337]OUT CV  Out S.S On      Alarm
1ACP01-PDC,338,2,[F0338]
1ACP01-PDC,339,2,[F0339]
1ACP01-PDC,340,2,[F0340]
1ACP01-PDC,341,2,[F0341]IN C/V  to      UP AK   GapAlarm
1ACP01-PDC,342,2,[F0342]IN C/V  In S.S  Off     GapAlarm
1ACP01-PDC,343,2,[F0343]UP AK   In S.S  On      GapAlarm
1ACP01-PDC,344,2,[F0344]UP AK   Out S.S On      GapAlarm
1ACP01-PDC,345,2,[F0345]IN C/V  to      UP AK   GapAlarm
1ACP01-PDC,346,2,[F0346]UP AK   to      UP SWR4 GapAlarm
1ACP01-PDC,347,2,[F0347]IN C/V  Out S.S Off     GapAlarm
1ACP01-PDC,348,2,[F0348]UP AK   In S.S  Off     GapAlarm
1ACP01-PDC,349,2,[F0349]UP SWR4 Out S.S On      GapAlarm
1ACP01-PDC,350,2,[F0350]UP AK   to      UP SWR4 GapAlarm
1ACP01-PDC,351,2,[F0351]UP SWR4 to      UP O3-2 GapAlarm
1ACP01-PDC,352,2,[F0352]UP AK   Out S.S Off     GapAlarm
1ACP01-PDC,353,2,[F0353]UP SWR3 Out S.S On      GapAlarm
1ACP01-PDC,354,2,[F0354]UP SWR4 Out S.S Off     GapAlarm
1ACP01-PDC,355,2,[F0355]UP O3-2 Out S.S On      GapAlarm
1ACP01-PDC,356,2,[F0356]UP SWR4 to      UP O3-2 GapAlarm
1ACP01-PDC,357,2,[F0357]UP O3-2 to      UP SWR2 GapAlarm
1ACP01-PDC,358,2,[F0358]UP SWR3 Out S.S Off     GapAlarm
1ACP01-PDC,359,2,[F0359]UP SWR2 In S.S  On      GapAlarm
1ACP01-PDC,360,2,[F0360]UP O3-2 Out S.S Off     GapAlarm
1ACP01-PDC,361,2,[F0361]UP SWR2 Out S.S On      GapAlarm
1ACP01-PDC,362,2,[F0362]UP O3-2 to      UP SWR2 GapAlarm
1ACP01-PDC,363,2,[F0363]UP SWR2 to      UP HF   GapAlarm
1ACP01-PDC,364,2,[F0364]UP SWR2 In S.S  Off     GapAlarm
1ACP01-PDC,365,2,[F0365]UP HF   In S.S  On      GapAlarm
1ACP01-PDC,366,2,[F0366]UP SWR2 Out S.S Off     GapAlarm
1ACP01-PDC,367,2,[F0367]UP HF   Out S.S On      GapAlarm
1ACP01-PDC,368,2,[F0368]UP SWR2 to      UP HF   GapAlarm
1ACP01-PDC,369,2,[F0369]UP HF   to      UP SWR1 GapAlarm
1ACP01-PDC,370,2,[F0370]UP HF   In S.S  Off     GapAlarm
1ACP01-PDC,371,2,[F0371]UP SWR1 In S.S  On      GapAlarm
1ACP01-PDC,372,2,[F0372]UP SWR1 Mid S.S On      GapAlarm
1ACP01-PDC,373,2,[F0373]UP HF   Out S.S Off     GapAlarm
1ACP01-PDC,374,2,[F0374]UP SWR1 Out S.S On      GapAlarm
1ACP01-PDC,375,2,[F0375]UP HF   to      UP SWR1 GapAlarm
1ACP01-PDC,376,2,[F0376]UP SWR1 to      UP O3-1 GapAlarm
1ACP01-PDC,377,2,[F0377]UP SWR1 In S.S  Off     GapAlarm
1ACP01-PDC,378,2,[F0378]UP O3-1 In S.S  On      GapAlarm
1ACP01-PDC,379,2,[F0379]UP SWR1 Mid S.S Off     GapAlarm
1ACP01-PDC,380,2,[F0380]UP O3-1 Out S.S On      GapAlarm
1ACP01-PDC,381,2,[F0381]UP SWR1 to      UP O3-1 GapAlarm
1ACP01-PDC,382,2,[F0382]UP O3-1 to      UP P_SWRGapAlarm
1ACP01-PDC,383,2,[F0383]UP SWR1 Out S.S Off     GapAlarm
1ACP01-PDC,384,2,[F0384]UP P_SWRIn S.S  On      GapAlarm
1ACP01-PDC,385,2,[F0385]UP O3-1 In S.S  Off     GapAlarm
1ACP01-PDC,386,2,[F0386]UP P_SWROut S.S On      GapAlarm
1ACP01-PDC,387,2,[F0387]UP O3-1 to      UP P_SWRGapAlarm
1ACP01-PDC,388,2,[F0388]UP P_SWRto      ELE CV  GapAlarm
1ACP01-PDC,389,2,[F0389]UP O3-1 In S.S  Off     GapAlarm
1ACP01-PDC,390,2,[F0390]ELE CV  In S.S  On      GapAlarm
1ACP01-PDC,391,2,[F0391]UP P_SWRIn S.S  Off     GapAlarm
1ACP01-PDC,392,2,[F0392]UP P_SWROut S.S Off     GapAlarm
1ACP01-PDC,393,2,[F0393]ELE CV  Mid S.S On      GapAlarm
1ACP01-PDC,394,2,[F0394]ELE CV  Out S.S On      GapAlarm
1ACP01-PDC,395,2,[F0395]UP P_SWRto      ELE CV  GapAlarm
1ACP01-PDC,396,2,[F0396]ELE CV  to      PRE_SWR GapAlarm
1ACP01-PDC,397,2,[F0397]ELE CV  Out S.S Off     GapAlarm
1ACP01-PDC,398,2,[F0398]ELE CV  Mid S.S Off     GapAlarm
1ACP01-PDC,399,2,[F0399]PRE_SWR In S.S  On      GapAlarm
1ACP01-PDC,400,2,[F0400]PRE_SWR Out S.S On      GapAlarm
1ACP01-PDC,401,2,[F0401]ELE CV  to      PRE_SWR GapAlarm
1ACP01-PDC,402,2,[F0402]PRE_SWR to      O3-1    GapAlarm
1ACP01-PDC,403,2,[F0403]ELE CV  In S.S  Off     GapAlarm
1ACP01-PDC,404,2,[F0404]O3-1    In S.S  On      GapAlarm
1ACP01-PDC,405,2,[F0405]PRE_SWR In S.S  Off     GapAlarm
1ACP01-PDC,406,2,[F0406]O3-1    Out S.S On      GapAlarm
1ACP01-PDC,407,2,[F0407]PRE_SWR to      O3-1    GapAlarm
1ACP01-PDC,408,2,[F0408]O3-1    to      SWR1    GapAlarm
1ACP01-PDC,409,2,[F0409]SWR1    In S.S  On      GapAlarm
1ACP01-PDC,410,2,[F0410]PRE_SWR Out S.S Off     GapAlarm
1ACP01-PDC,411,2,[F0411]O3-1    In S.S  Off     GapAlarm
1ACP01-PDC,412,2,[F0412]SWR1    Mid S.S On      GapAlarm
1ACP01-PDC,413,2,[F0413]O3-1    Out S.S Off     GapAlarm
1ACP01-PDC,414,2,[F0414]SWR1    Out S.S On      GapAlarm
1ACP01-PDC,415,2,[F0415]O3-1    to      SWR1    GapAlarm
1ACP01-PDC,416,2,[F0416]SWR1    to      HF      GapAlarm
1ACP01-PDC,417,2,[F0417]SWR1    In S.S  Off     GapAlarm
1ACP01-PDC,418,2,[F0418]HF      In S.S  On      GapAlarm
1ACP01-PDC,419,2,[F0419]SWR1    Mid S.S Off     GapAlarm
1ACP01-PDC,420,2,[F0420]HF      Mid1 S.SOn      GapAlarm
1ACP01-PDC,421,2,[F0421]SWR1    Out S.S Off     GapAlarm
1ACP01-PDC,422,2,[F0422]HF      In S.S  Off     GapAlarm
1ACP01-PDC,423,2,[F0423]HF      Mid2 S.SOn      GapAlarm
1ACP01-PDC,424,2,[F0424]HF      Out S.S On      GapAlarm
1ACP01-PDC,425,2,[F0425]SWR1    to      HF      GapAlarm
1ACP01-PDC,426,2,[F0426]HF      to      SWR2    GapAlarm
1ACP01-PDC,427,2,[F0427]SWR2    In S.S  On      GapAlarm
1ACP01-PDC,428,2,[F0428]HF      Mid1 S.SOff     GapAlarm
1ACP01-PDC,429,2,[F0429]SWR2    Mid S.S On      GapAlarm
1ACP01-PDC,430,2,[F0430]HF      Mid2 S.SOff     GapAlarm
1ACP01-PDC,431,2,[F0431]HF      Out S.S Off     GapAlarm
1ACP01-PDC,432,2,[F0432]SWR2    Out S.S On      GapAlarm
1ACP01-PDC,433,2,[F0433]HF      to      SWR2    GapAlarm
1ACP01-PDC,434,2,[F0434]SWR2    to      O3-2    GapAlarm
1ACP01-PDC,435,2,[F0435]SWR2    In S.S  Off     GapAlarm
1ACP01-PDC,436,2,[F0436]O3-2    In S.S  On      GapAlarm
1ACP01-PDC,437,2,[F0437]SWR2    Mid S.S Off     GapAlarm
1ACP01-PDC,438,2,[F0438]O3-2    Out S.S On      GapAlarm
1ACP01-PDC,439,2,[F0439]SWR2    to      O3-2    GapAlarm
1ACP01-PDC,440,2,[F0440]O3-2    to      SWR3    GapAlarm
1ACP01-PDC,441,2,[F0441]SWR3    In S.S  On      GapAlarm
1ACP01-PDC,442,2,[F0442]SWR2    Out S.S Off     GapAlarm
1ACP01-PDC,443,2,[F0443]O3-2    In S.S  Off     GapAlarm
1ACP01-PDC,444,2,[F0444]SWR3    Out S.S On      GapAlarm
1ACP01-PDC,445,2,[F0445]O3-2    to      SWR3    GapAlarm
1ACP01-PDC,446,2,[F0446]SWR3    to      SWR4    GapAlarm
1ACP01-PDC,447,2,[F0447]SWR4    In S.S  On      GapAlarm
1ACP01-PDC,448,2,[F0448]O3-2    Out S.S Off     GapAlarm
1ACP01-PDC,449,2,[F0449]SWR3    In S.S  Off     GapAlarm
1ACP01-PDC,450,2,[F0450]SWR4    Out S.S On      GapAlarm
1ACP01-PDC,451,2,[F0451]SWR3    to      SWR4    GapAlarm
1ACP01-PDC,452,2,[F0452]SWR4    to      AK      GapAlarm
1ACP01-PDC,453,2,[F0453]AK      In S.S  On      GapAlarm
1ACP01-PDC,454,2,[F0454]SWR3    Out S.S Off     GapAlarm
1ACP01-PDC,455,2,[F0455]SWR4    In S.S  Off     GapAlarm
1ACP01-PDC,456,2,[F0456]AK      Out S.S On      GapAlarm
1ACP01-PDC,457,2,[F0457]SWR4    to      AK      GapAlarm
1ACP01-PDC,458,2,[F0458]AK      to      OUT CV  GapAlarm
1ACP01-PDC,459,2,[F0459]OUT CV  In S.S  On      GapAlarm
1ACP01-PDC,460,2,[F0460]SWR4    Out S.S Off     GapAlarm
1ACP01-PDC,461,2,[F0461]AK      In S.S  Off     GapAlarm
1ACP01-PDC,462,2,[F0462]AK      Out S.S Off     GapAlarm
1ACP01-PDC,463,2,[F0463]OUT CV  Mid S.S On      GapAlarm
1ACP01-PDC,464,2,[F0464]OUT CV  Out S.S On      GapAlarm
1ACP01-PDC,465,2,[F0465]AK      to      OUT CV  GapAlarm
1ACP01-PDC,466,2,[F0466]
1ACP01-PDC,467,2,[F0467]
1ACP01-PDC,468,2,[F0468]
1ACP01-PDC,469,2,[F0469]
1ACP01-PDC,470,2,[F0470]
1ACP01-PDC,471,2,[F0471]
1ACP01-PDC,472,2,[F0472]
1ACP01-PDC,473,2,[F0473]
1ACP01-PDC,474,2,[F0474]
1ACP01-PDC,475,2,[F0475]
1ACP01-PDC,476,2,[F0476]
1ACP01-PDC,477,2,[F0477]
1ACP01-PDC,478,2,[F0478]
1ACP01-PDC,479,2,[F0479]
1ACP01-PDC,480,2,[F0480]
1ACP01-PDC,481,2,[F0481]
1ACP01-PDC,482,2,[F0482]
1ACP01-PDC,483,2,[F0483]
1ACP01-PDC,484,2,[F0484]
1ACP01-PDC,485,2,[F0485]
1ACP01-PDC,486,2,[F0486]
1ACP01-PDC,487,2,[F0487]
1ACP01-PDC,488,2,[F0488]
1ACP01-PDC,489,2,[F0489]
1ACP01-PDC,490,2,[F0490]IN CV   Hand    Detect  Alarm
1ACP01-PDC,491,2,[F0491]OUT CV  Hand    Detect  Alarm
1ACP01-PDC,492,2,[F0492]
1ACP01-PDC,493,2,[F0493]
1ACP01-PDC,494,2,[F0494]
1ACP01-PDC,495,2,[F0495]
1ACP01-PDC,496,2,[F0496]
1ACP01-PDC,497,2,[F0497]
1ACP01-PDC,498,2,[F0498]
1ACP01-PDC,499,2,[F0499]
1ACP01-PDC,500,2,[F0500]
1ACP01-PDC,501,2,[F0501]
1ACP01-PDC,502,2,[F0502]
1ACP01-PDC,503,2,[F0503]
1ACP01-PDC,504,2,[F0504]
1ACP01-PDC,505,2,[F0505]
1ACP01-PDC,506,2,[F0506]
1ACP01-PDC,507,2,[F0507]
1ACP01-PDC,508,2,[F0508]
1ACP01-PDC,509,2,[F0509]
1ACP01-PDC,510,2,[F0510]
1ACP01-PDC,511,2,[F0511]
1ACP01-PDC,512,2,[F0512]
1ACP01-PDC,513,2,[F0513]
1ACP01-PDC,514,2,[F0514]
1ACP01-PDC,515,2,[F0515]
1ACP01-PDC,516,2,[F0516]
1ACP01-PDC,517,2,[F0517]
1ACP01-PDC,518,2,[F0518]
1ACP01-PDC,519,2,[F0519]
1ACP01-PDC,520,2,[F0520]
1ACP01-PDC,521,2,[F0521]
1ACP01-PDC,522,2,[F0522]
1ACP01-PDC,523,2,[F0523]
1ACP01-PDC,524,2,[F0524]
1ACP01-PDC,525,2,[F0525]
1ACP01-PDC,526,2,[F0526]
1ACP01-PDC,527,2,[F0527]
1ACP01-PDC,528,2,[F0528]
1ACP01-PDC,529,2,[F0529]
1ACP01-PDC,530,2,[F0530]
1ACP01-PDC,531,2,[F0531]
1ACP01-PDC,532,2,[F0532]
1ACP01-PDC,533,2,[F0533]
1ACP01-PDC,534,2,[F0534]
1ACP01-PDC,535,2,[F0535]
1ACP01-PDC,536,2,[F0536]
1ACP01-PDC,537,2,[F0537]
1ACP01-PDC,538,2,[F0538]
1ACP01-PDC,539,2,[F0539]
1ACP01-PDC,540,2,[F0540]
1ACP01-PDC,541,2,[F0541]
1ACP01-PDC,542,2,[F0542]
1ACP01-PDC,543,2,[F0543]
1ACP01-PDC,544,2,[F0544]
1ACP01-PDC,545,2,[F0545]
1ACP01-PDC,546,2,[F0546]
1ACP01-PDC,547,2,[F0547]
1ACP01-PDC,548,2,[F0548]
1ACP01-PDC,549,2,[F0549]
1ACP01-PDC,550,2,[F0550]
1ACP01-PDC,551,2,[F0551]DIW ZoneReady   Timeout Alarm
1ACP01-PDC,552,2,[F0552]
1ACP01-PDC,553,2,[F0553]
1ACP01-PDC,554,2,[F0554]
1ACP01-PDC,555,2,[F0555]O3-1    BDoor   SRU     Alarm
1ACP01-PDC,556,2,[F0556]O3-2    BDoor   SRU     Alarm
1ACP01-PDC,557,2,[F0557]O3-1    Main    Exhaust Alarm
1ACP01-PDC,558,2,[F0558]O3-2    Main    Exhaust Alarm
1ACP01-PDC,559,2,[F0559]
1ACP01-PDC,560,2,[F0560]
1ACP01-PDC,561,2,[F0561]PRE_SWR BDoor   OP1     Alarm
1ACP01-PDC,562,2,[F0562]PRE_SWR BDoor   MT1     Alarm
1ACP01-PDC,563,2,[F0563]PRE_SWR BDoor   OP2     Alarm
1ACP01-PDC,564,2,[F0564]PRE_SWR BDoor   MT2     Alarm
1ACP01-PDC,565,2,[F0565]O3-1    BDoor   OP      Alarm
1ACP01-PDC,566,2,[F0566]O3-1    BDoor   MT      Alarm
1ACP01-PDC,567,2,[F0567]SWR1    BDoor   OP1     Alarm
1ACP01-PDC,568,2,[F0568]SWR1    BDoor   MT1     Alarm
1ACP01-PDC,569,2,[F0569]SWR1    BDoor   OP2     Alarm
1ACP01-PDC,570,2,[F0570]SWR1    BDoor   MT2     Alarm
1ACP01-PDC,571,2,[F0571]SWR2    BDoor   OP1     Alarm
1ACP01-PDC,572,2,[F0572]SWR2    BDoor   MT1     Alarm
1ACP01-PDC,573,2,[F0573]SWR2    BDoor   OP2     Alarm
1ACP01-PDC,574,2,[F0574]SWR2    BDoor   MT2     Alarm
1ACP01-PDC,575,2,[F0575]O3-2    BDoor   OP      Alarm
1ACP01-PDC,576,2,[F0576]O3-2    BDoor   MT      Alarm
1ACP01-PDC,577,2,[F0577]SWR3    BDoor   OP      Alarm
1ACP01-PDC,578,2,[F0578]SWR3    BDoor   MT      Alarm
1ACP01-PDC,579,2,[F0579]SWR4    BDoor   OP      Alarm
1ACP01-PDC,580,2,[F0580]SWR4    BDoor   MT      Alarm
1ACP01-PDC,581,2,[F0581]A/K     BDoor   OP      Alarm
1ACP01-PDC,582,2,[F0582]A/K     BDoor   MT1     Alarm
1ACP01-PDC,583,2,[F0583]A/K     BDoor   MT2     Alarm
1ACP01-PDC,584,2,[F0584]
1ACP01-PDC,585,2,[F0585]
1ACP01-PDC,586,2,[F0586]
1ACP01-PDC,587,2,[F0587]
1ACP01-PDC,588,2,[F0588]
1ACP01-PDC,589,2,[F0589]
1ACP01-PDC,590,2,[F0590]
1ACP01-PDC,591,2,[F0591]PRE_SWR Leak    Alarm
1ACP01-PDC,592,2,[F0592]O3-1    Leak    Alarm
1ACP01-PDC,593,2,[F0593]SWR1    Leak    Alarm
1ACP01-PDC,594,2,[F0594]SWR2    Leak    Alarm
1ACP01-PDC,595,2,[F0595]O3-2    Leak    Alarm
1ACP01-PDC,596,2,[F0596]SWR3    Leak    Alarm
1ACP01-PDC,597,2,[F0597]SWR4    Leak    Alarm
1ACP01-PDC,598,2,[F0598]A/K     Leak    Alarm
1ACP01-PDC,599,2,[F0599]
1ACP01-PDC,600,2,[F0600]
1ACP01-PDC,601,2,[F0601]PRE_SWR Exhaust H_Alarm
1ACP01-PDC,602,2,[F0602]PRE_SWR Exhaust L_Alarm
1ACP01-PDC,603,2,[F0603]PRE_SWR SWR FlowH_Alarm
1ACP01-PDC,604,2,[F0604]PRE_SWR SWR FlowL_Alarm
1ACP01-PDC,605,2,[F0605]CDA_ION (1_2_3) Press   H_Alarm
1ACP01-PDC,606,2,[F0606]CDA_ION (1_2_3) Press   L_Alarm
1ACP01-PDC,607,2,[F0607]CDA_A/C (4_6)   Press   H_Alarm
1ACP01-PDC,608,2,[F0608]CDA_A/C (4_6)   Press   L_Alarm
1ACP01-PDC,609,2,[F0609]CDA_NPS Tank    Press   H_Alarm
1ACP01-PDC,610,2,[F0610]CDA_NPS Tank    Press   L_Alarm
1ACP01-PDC,611,2,[F0611]PRE_SWR TK1_NPS Press   H_Alarm
1ACP01-PDC,612,2,[F0612]PRE_SWR TK1_NPS Press   L_Alarm
1ACP01-PDC,613,2,[F0613]PRE_SWR DCDA    Press   H_Alarm
1ACP01-PDC,614,2,[F0614]PRE_SWR DCDA    Press   L_Alarm
1ACP01-PDC,615,2,[F0615]O3-1    Exhaust H_Alarm
1ACP01-PDC,616,2,[F0616]O3-1    Exhaust L_Alarm
1ACP01-PDC,617,2,[F0617]O3-1    O3 SWR  Flow    H_Alarm
1ACP01-PDC,618,2,[F0618]O3-1    O3 SWR  Flow    L_Alarm
1ACP01-PDC,619,2,[F0619]O3-1    UPW SWR Flow    H_Alarm
1ACP01-PDC,620,2,[F0620]O3-1    UPW SWR Flow    L_Alarm
1ACP01-PDC,621,2,[F0621]O3-1    UPW SPL Resist_ H_Alarm
1ACP01-PDC,622,2,[F0622]O3-1    UPW SPL Resist_ L_Alarm
1ACP01-PDC,623,2,[F0623]CDA_A/C (7_8)   Press   H_Alarm
1ACP01-PDC,624,2,[F0624]CDA_A/C (7_8)   Press   L_Alarm
1ACP01-PDC,625,2,[F0625]SWR1    Exhaust H_Alarm
1ACP01-PDC,626,2,[F0626]SWR1    Exhaust L_Alarm
1ACP01-PDC,627,2,[F0627]SWR1    UPW SWR Flow    H_Alarm
1ACP01-PDC,628,2,[F0628]SWR1    UPW SWR Flow    L_Alarm
1ACP01-PDC,629,2,[F0629]CDA_A/C 9_10_11 Press   H_Alarm
1ACP01-PDC,630,2,[F0630]CDA_A/C 9_10_11 Press   L_Alarm
1ACP01-PDC,631,2,[F0631]SWR2    Exhaust H_Alarm
1ACP01-PDC,632,2,[F0632]SWR2    Exhaust L_Alarm
1ACP01-PDC,633,2,[F0633]SWR2 UPWUP SWR  Flow    H_Alarm
1ACP01-PDC,634,2,[F0634]SWR2 UPWUP SWR  Flow    L_Alarm
1ACP01-PDC,635,2,[F0635]SWR2 UPWLO SWR  Flow    H_Alarm
1ACP01-PDC,636,2,[F0636]SWR2 UPWLO SWR  Flow    L_Alarm
1ACP01-PDC,637,2,[F0637]CDA_A/C 12_13_14Press   H_Alarm
1ACP01-PDC,638,2,[F0638]CDA_A/C 12_13_14Press   L_Alarm
1ACP01-PDC,639,2,[F0639]CDA_A/C (15_16) Press   H_Alarm
1ACP01-PDC,640,2,[F0640]CDA_A/C (15_16) Press   L_Alarm
1ACP01-PDC,641,2,[F0641]
1ACP01-PDC,642,2,[F0642]
1ACP01-PDC,643,2,[F0643]O3-2    Exhaust H_Alarm
1ACP01-PDC,644,2,[F0644]O3-2    Exhaust L_Alarm
1ACP01-PDC,645,2,[F0645]O3-2    O3 SWR  Flow    H_Alarm
1ACP01-PDC,646,2,[F0646]O3-2    O3 SWR  Flow    L_Alarm
1ACP01-PDC,647,2,[F0647]O3-2    UPW SWR Flow    H_Alarm
1ACP01-PDC,648,2,[F0648]O3-2    UPW SWR Flow    L_Alarm
1ACP01-PDC,649,2,[F0649]O3-2    UPW SPL Resist_ H_Alarm
1ACP01-PDC,650,2,[F0650]O3-2    UPW SPL Resist_ L_Alarm
1ACP01-PDC,651,2,[F0651]SWR3    Exhaust H_Alarm
1ACP01-PDC,652,2,[F0652]SWR3    Exhaust L_Alarm
1ACP01-PDC,653,2,[F0653]SWR3    UPW SWR Flow    H_Alarm
1ACP01-PDC,654,2,[F0654]SWR3    UPW SWR Flow    L_Alarm
1ACP01-PDC,655,2,[F0655]SWR3 UPWAqua SWRFlow    H_Alarm
1ACP01-PDC,656,2,[F0656]SWR3 UPWAqua SWRFlow    L_Alarm
1ACP01-PDC,657,2,[F0657]CDA_MJ  (20)    Press   H_Alarm
1ACP01-PDC,658,2,[F0658]CDA_MJ  (20)    Press   L_Alarm
1ACP01-PDC,659,2,[F0659]CDA_A/C 17_18_19Press   H_Alarm
1ACP01-PDC,660,2,[F0660]CDA_A/C 17_18_19Press   L_Alarm
1ACP01-PDC,661,2,[F0661]SWR3 TK2NPS     Press   H_Alarm
1ACP01-PDC,662,2,[F0662]SWR3 TK2NPS     Press   L_Alarm
1ACP01-PDC,663,2,[F0663]SWR4-1  Exhaust H_Alarm
1ACP01-PDC,664,2,[F0664]SWR4-1  Exhaust L_Alarm
1ACP01-PDC,665,2,[F0665]SWR4-2  Exhaust H_Alarm
1ACP01-PDC,666,2,[F0666]SWR4-2  Exhaust L_Alarm
1ACP01-PDC,667,2,[F0667]SWR4    UPW SWR Flow    H_Alarm
1ACP01-PDC,668,2,[F0668]SWR4    UPW SWR Flow    L_Alarm
1ACP01-PDC,669,2,[F0669]SWR4 UPWAqua SWRFlow    H_Alarm
1ACP01-PDC,670,2,[F0670]SWR4 UPWAqua SWRFlow    L_Alarm
1ACP01-PDC,671,2,[F0671]SWR4    UPW SPL Resist_ H_Alarm
1ACP01-PDC,672,2,[F0672]SWR4    UPW SPL Resist_ L_Alarm
1ACP01-PDC,673,2,[F0673]SWR4 TK3NPS     Press   H_Alarm
1ACP01-PDC,674,2,[F0674]SWR4 TK3NPS     Press   L_Alarm
1ACP01-PDC,675,2,[F0675]A/K-1   Exhaust H_Alarm
1ACP01-PDC,676,2,[F0676]A/K-1   Exhaust L_Alarm
1ACP01-PDC,677,2,[F0677]A/K-2   Exhaust H_Alarm
1ACP01-PDC,678,2,[F0678]A/K-2   Exhaust L_Alarm
1ACP01-PDC,679,2,[F0679]A/K     UP CDA  Flow    H_Alarm
1ACP01-PDC,680,2,[F0680]A/K     UP CDA  Flow    L_Alarm
1ACP01-PDC,681,2,[F0681]A/K     LO CDA  Flow    H_Alarm
1ACP01-PDC,682,2,[F0682]A/K     LO CDA  Flow    L_Alarm
1ACP01-PDC,683,2,[F0683]A/K     UP CDA  Press   H_Alarm
1ACP01-PDC,684,2,[F0684]A/K     UP CDA  Press   L_Alarm
1ACP01-PDC,685,2,[F0685]A/K     LO CDA  Press   H_Alarm
1ACP01-PDC,686,2,[F0686]A/K     LO CDA  Press   L_Alarm
1ACP01-PDC,687,2,[F0687]
1ACP01-PDC,688,2,[F0688]
1ACP01-PDC,689,2,[F0689]
1ACP01-PDC,690,2,[F0690]
1ACP01-PDC,691,2,[F0691]
1ACP01-PDC,692,2,[F0692]
1ACP01-PDC,693,2,[F0693]
